# Mongolian Wordnet (MonWN)	mon	https://github.com/kbatsuren/monwn	CC BY 4.0
03015254-n	mon:lemma	шургуулгатай шүүгээ
01342572-a	mon:lemma	мэдэхийг хүсэх
01342572-a	mon:lemma	сонирхох
01342572-a	mon:lemma	сониучирхах
09923263-n	mon:lemma	үнсгэлжин
03016056-n	mon:lemma	гэрэл сүүдрийн ялгарал
01342759-a	mon:lemma	анхааралгүй байх
01342759-a	mon:lemma	анзааргагүй байх
01342759-a	mon:lemma	хайхрамжгүй байх
01342759-a	mon:lemma	үл тоомсорлох
03016389-n	mon:lemma	тахианы байр
03016389-n	mon:def 0	фермийн тахиа тэжээдэг байр
03016511-n	mon:lemma	тахианы фэрм
03016511-n	mon:def 0	тахиа үржүүлэх фэрм
01343200-a	mon:lemma	сонирхолгүй
03016609-n	mon:lemma	нарийн төмөр утас
01342949-a	mon:lemma	хайхрамжгүй
01342949-a	mon:lemma	тоомжиргүй
03016737-n	mon:lemma	тахианы байр
03016868-n	mon:lemma	сиймхий даавуу
03016868-n	mon:lemma	сиймхий торго
09924313-n	mon:lemma	хот маягийн хүн
09924313-n	mon:lemma	хотынхон
01344171-a	mon:lemma	сэтгэл булаасан
01344171-a	mon:lemma	сэтгэл эзэмдсэн
01343918-a	mon:lemma	сонирхолтой
09924540-n	mon:lemma	иргэний барилга байгууламжийн инженер
03017168-n	mon:lemma	жингэнэх дуу
03017428-n	mon:lemma	яндан
09924742-n	mon:lemma	энгийн иргэн
01344684-a	mon:lemma	гайхамшигтай
09925459-n	mon:lemma	төрийн албан хаагч
03017931-n	mon:lemma	яндан
01345997-a	mon:lemma	амтгүй
01345997-a	mon:lemma	уйтгартай
01345997-a	mon:lemma	сул
01345997-a	mon:lemma	залхуутай
01345997-a	mon:lemma	зөөлөн
01345997-a	mon:lemma	сулбагар
01345997-a	mon:lemma	давсгүй
03018058-n	mon:lemma	яндан
01345307-a	mon:lemma	ядаргаатай
01345307-a	mon:lemma	яршигтай
09925953-n	mon:lemma	үзмэрч
09925953-n	mon:lemma	зөнч
09925953-n	mon:lemma	далдыг харагч
03018349-n	mon:lemma	сав суулганы шүүгээ
09926246-n	mon:lemma	бяларч
01346198-a	mon:lemma	унтуулагч
09926656-n	mon:lemma	ромын соёлоор суралцагч
09926656-n	mon:lemma	эртний грек
09927451-n	mon:lemma	хувраг
09928136-n	mon:lemma	санваартан
09928136-n	mon:lemma	хувраг
03019938-n	mon:lemma	эрээн даавуу
03020034-n	mon:lemma	цахиур бичил схем
01348835-a	mon:lemma	дотоод
03020692-n	mon:lemma	цүүц
01348528-a	mon:lemma	угийн
01348528-a	mon:lemma	язгуурын
01348528-a	mon:lemma	төрөлхийн
09929298-n	mon:lemma	уулчин
09929298-n	mon:lemma	ууланд авирагч
01349927-a	mon:lemma	харийн
09930102-n	mon:lemma	цагчин
01350674-a	mon:lemma	зожиг
01350674-a	mon:lemma	бүрэг
03022406-n	mon:lemma	хлороформ
09930876-n	mon:lemma	алиалагч
01351637-a	mon:lemma	хөгжилтэй нийтэч
09931165-n	mon:lemma	алиа салбадай
09931165-n	mon:lemma	марзан
09931418-n	mon:lemma	дасгалжуулагч
03023878-n	mon:lemma	ивүүр
03023878-n	mon:lemma	шаантаг
01352561-a	mon:lemma	хүнд заах тухай
09932336-n	mon:lemma	дэлбэгч
09932508-n	mon:lemma	уурхайчин
01353982-a	mon:lemma	товойх
01353982-a	mon:lemma	пөмбийх
01353982-a	mon:lemma	товойн гарах
01353982-a	mon:lemma	томбойх
01353982-a	mon:lemma	төмбийх
01353982-a	mon:lemma	пэмбийх
01353982-a	mon:lemma	болцойх
03025357-n	mon:lemma	махны мод
03025357-n	mon:lemma	талхны мод
03025513-n	mon:lemma	хэрчих хавтан
03025755-n	mon:lemma	савх
03025755-n	mon:def 0	хос хоёр ширхэгтэй нарийхан хэлбэртэй хоол идэхдээ хэрэглэдэг дорнын гал тогооны хэрэгсэл
03026506-n	mon:lemma	зул сарын бэлэг хийх оймс
01356143-a	mon:lemma	хурдан хөгжиж байгаа
01356143-a	mon:lemma	хурдан өргөжиж байгаа
03028079-n	mon:lemma	сүм
03028079-n	mon:def 0	Христийн шашинтны нийтийн мөргөлийн газар
03028079-n	mon:exe 0	сүм эзгүй байсан
01357027-a	mon:lemma	сэргэг
09935793-n	mon:lemma	урвагч
09935793-n	mon:lemma	гар хөл бологч
10083526-n	mon:lemma	хамт ажилладаг хүн
01357966-a	mon:lemma	сульдаасан
09936215-n	mon:lemma	хамт ажилладаг хүн
03029445-n	mon:lemma	хувин
03029445-n	mon:lemma	хөнөг
09936620-n	mon:lemma	цуглуулагч
03029603-n	mon:lemma	гулгуур
03029603-n	mon:lemma	гулсуур
03029603-n	mon:lemma	ховил
09936892-n	mon:lemma	оюутан
03030035-n	mon:lemma	навчин тамхи
09937250-n	mon:lemma	хурандаа
01359159-a	mon:lemma	ялихгүй
01359159-a	mon:lemma	олиггүй
01359159-a	mon:lemma	янзгүй
03030353-n	mon:lemma	тамхины хайрцаг
03030353-n	mon:def 0	навчин тамхи хадгалах хайрцаг
09937802-n	mon:lemma	колоничлогч
03030557-n	mon:lemma	навчин тамхины хайч
03030663-n	mon:lemma	янжуур
03030663-n	mon:lemma	тамхи
03030663-n	mon:lemma	янжуур тамхи
09937903-n	mon:lemma	колонийн эзэн
09937903-n	mon:lemma	колоничлогч
03030880-n	mon:lemma	тамхины иш
03031152-n	mon:lemma	соруул
03031152-n	mon:lemma	гаанс
03031422-n	mon:lemma	тамхины асаагуур
01360413-a	mon:lemma	үнгэгдсэн
03031957-n	mon:lemma	үнсэн блок
09939154-n	mon:lemma	булан хөтлөгч
03032158-n	mon:lemma	хөнгөн атлетикийн тартан зам
03032158-n	mon:def 0	Нарийн, цэвэрлэсэн үнсээр шалласан уралдааны зам
09939313-n	mon:lemma	байлдагч
09939313-n	mon:lemma	цэрэг
03032252-n	mon:lemma	кино театр
03032252-n	mon:def 0	кино үзүүлдэг театр
09940146-n	mon:lemma	хошин шогч
09940146-n	mon:lemma	инээдмийн жүжигчин
01360962-a	mon:lemma	адил
09940725-n	mon:lemma	инээдмийн жүжигчин
03033019-n	mon:lemma	дээд талын дугуйрсан суудал
09941383-n	mon:lemma	командлагч
03033986-n	mon:lemma	хэлхээний хавтан
01361863-a	mon:lemma	уйтгартай
01361863-a	mon:lemma	гунигтай
03034244-n	mon:lemma	гал хамгаалагч
03034405-n	mon:lemma	цахилгаан хэлхээ
09941787-n	mon:lemma	ерөнхий командлагч
01362387-a	mon:lemma	гунигтай
09941964-n	mon:lemma	командлагч
03034663-n	mon:lemma	уран хөрөө
03034663-n	mon:lemma	хялгасан хөрөө
09942431-n	mon:lemma	тайлбарлагч
03034860-n	mon:lemma	цирк
03035089-n	mon:lemma	цирк
03035089-n	mon:def 0	(эрт цагт) хоёр дугуйт морин тэрэгний уралдаан болон гладиаторын тулаан үзэх задгай цэнгэлдэх хүрээлэн
09942587-n	mon:lemma	зар сурталчилгааны зураач
03035252-n	mon:lemma	их асар
03036022-n	mon:lemma	хотын захиргаа
03036022-n	mon:def 0	хотын захиргааны ажлын алба байрладаг барилга
01364008-a	mon:lemma	уйтгартай
01364008-a	mon:lemma	харуусалтай
01364008-a	mon:lemma	гунигтай
01364993-a	mon:lemma	гашуун
03036341-n	mon:lemma	энгийн хувцас
01364817-a	mon:lemma	уй гашууд автсан
03036469-n	mon:lemma	энгийн хувцастай
03036469-n	mon:lemma	энгийн хувцас өмссөн
01365103-a	mon:lemma	зүрх шимшрэх
01365103-a	mon:lemma	элэг эмтрэх
01365544-a	mon:lemma	зүрх өвдмөөр
01365544-a	mon:lemma	зүрх шимшрэм
03037228-n	mon:lemma	хэл
09945021-n	mon:lemma	нэгдүгээр зэргийн ахмад
01366277-a	mon:lemma	уйтгартай
01366277-a	mon:lemma	зовлонтой
01366277-a	mon:lemma	гунигтай
03037709-n	mon:lemma	кларнет бишгүүр
09945223-n	mon:lemma	зоогийн хүртээгч
01366157-a	mon:lemma	гунигтай
01367211-a	mon:lemma	хөгжилтэй
01367211-a	mon:lemma	баяр хөөртэй
09945905-n	mon:lemma	нөхөр
09945905-n	mon:lemma	найз
03038480-n	mon:lemma	эвхмэл хутга
03038480-n	mon:lemma	их гарын тонгорог
03038595-n	mon:lemma	сонгодог
03038595-n	mon:def 0	дээд  зэрэглэлийн бүтээл
03038685-n	mon:lemma	анги
03038685-n	mon:lemma	танхим
01367431-a	mon:lemma	баярт
03038870-n	mon:lemma	даруулт хуур
01368464-a	mon:lemma	баргар
01368464-a	mon:lemma	уйтгартай
01368464-a	mon:lemma	гунигтай
09946814-n	mon:lemma	хөтлөгч
09947232-n	mon:lemma	ая зохиогч
09947232-n	mon:lemma	хөгжмийн зохиолч
09949946-n	mon:lemma	хэвлэлийн дизайнер
01369078-a	mon:lemma	шүүслэг
09951070-n	mon:lemma	компьютерын мэргэжилтэн
01369663-a	mon:lemma	шударга
01369663-a	mon:lemma	тэгш шударга
01369663-a	mon:lemma	зөв шударга
01369663-a	mon:lemma	ёс суртахуунтай
09951524-n	mon:lemma	ижил үзэлтэн
09951524-n	mon:lemma	санаа нийлдэг хүн
09951524-n	mon:lemma	зорилго нэгтэн
09951524-n	mon:lemma	хамтран зүтгэгч
09951616-n	mon:lemma	хөгжимд дуртай хүн
03040836-n	mon:lemma	хурдны зам
03040983-n	mon:lemma	төмөр тах
03040983-n	mon:lemma	гутлын тах
01370590-a	mon:lemma	ёс бус
01370590-a	mon:lemma	зүй бус
09952163-n	mon:lemma	зохицуулагч
10370603-n	mon:lemma	бага эхнэр
03041632-n	mon:lemma	заазуур
09952539-n	mon:lemma	удирдаач
03041964-n	mon:lemma	санваартан зах
09953275-n	mon:lemma	кондуктор
09953275-n	mon:lemma	тасалбар түгээгч эмэгтэй
01371646-a	mon:lemma	хэт сайдах
01371646-a	mon:lemma	хэт гоёдох
09953483-n	mon:lemma	хамсаатан
09953483-n	mon:lemma	аялдан дагалдагч
09953483-n	mon:lemma	тойрон хүрээлэгч
03042697-n	mon:lemma	авирах багана
01373314-a	mon:lemma	зөөлөн
03043274-n	mon:lemma	клиник
03043274-n	mon:def 0	гэрээр эмчлүүлэгч өвчтөнд зориулсан эрүүл мэндийн газар
01372948-a	mon:lemma	өршөөнгүй
03043958-n	mon:lemma	хавчаар
09954639-n	mon:lemma	дотнын найз
09954639-n	mon:lemma	анд
01374183-a	mon:lemma	хахир
03044166-n	mon:lemma	хавчдаг зүүлт
09954879-n	mon:lemma	залилагч
09954879-n	mon:lemma	луйвардагч
09955015-n	mon:lemma	залилагч
09955015-n	mon:lemma	мэхлэгч
09955015-n	mon:lemma	луйварчин
01374361-a	mon:lemma	шаналах
01374361-a	mon:lemma	зовох
01374361-a	mon:lemma	өвдөх
03044801-n	mon:lemma	хавчдаг ээмэг
01375831-a	mon:lemma	алдартай цуутай
09956387-n	mon:lemma	нарийн мэдлэгтэн
03045337-n	mon:lemma	нөмрөг
09956578-n	mon:lemma	эзлэгч
09956578-n	mon:lemma	булаан эзлэгч
03045698-n	mon:lemma	нөмрөг
03045698-n	mon:def 0	ямар нэгэн зүйлийг бүтээх эд зүйл
03045800-n	mon:lemma	хувцасны өлгүүр
03045800-n	mon:lemma	хувцас өлгөх газар
09957013-n	mon:lemma	итгэл үнэмшлээрээ цэргийн алба хаахаас татгалзагч
09957614-n	mon:lemma	аялдан дагалдагч
03046257-n	mon:lemma	цаг
03046657-n	mon:lemma	цагийн нүүр
01377819-a	mon:lemma	судлагдаагүй
01377819-a	mon:lemma	шинжлэгдээгүй
01377819-a	mon:lemma	урьд мэдэгдээгүй
01377819-a	mon:lemma	урь
09958447-n	mon:lemma	хүлээн авагч
03046921-n	mon:lemma	сэрүүлэгтэй радио
01378088-a	mon:lemma	тодорхой бус
03047052-n	mon:lemma	цагтай цамхаг
09958892-n	mon:lemma	хуйвалдагч
09958892-n	mon:lemma	нууц явуулгын хамсаатан
09959527-n	mon:lemma	барилгачин
01379116-a	mon:lemma	хүмүүс өөрийг нь ойлгохгүй байгааг мэдэх
01379116-a	mon:lemma	хүмүүс ө
09959797-n	mon:lemma	консул
03049066-n	mon:lemma	явцуу сүлжээтэй телевизийн систем
09960417-n	mon:lemma	үе сацуутан
09960417-n	mon:lemma	үеийн хүн
03049457-n	mon:lemma	юм хураах өрөө
09961198-n	mon:lemma	цөлх хоолойтой дуучин
03050026-n	mon:lemma	даавуун бүтээлэг
03050026-n	mon:def 0	даавуугаар хийсэн бүтээх далдлах эд зүйл
09961605-n	mon:lemma	бие нь тэнхрэх
01381074-a	mon:lemma	далайн
09961999-n	mon:lemma	яриа хүн
09961999-n	mon:lemma	сонирхолтой яриатай хүн
09962414-n	mon:lemma	өөр номд орсон хүн
09962414-n	mon:lemma	өөр шүтлэгтэй болсон хүн
10219121-n	mon:lemma	хэрэгтэн
10219121-n	mon:lemma	ялтан
03051396-n	mon:lemma	хувцасны шон өлгүүр
03051540-n	mon:lemma	хувцас хунар
03051540-n	mon:lemma	эд бараа
03051540-n	mon:lemma	хувцас
03051540-n	mon:def 0	өмсөхөд хүний биеийг хааж халхалах зүйл
09963320-n	mon:lemma	тогооч
09963574-n	mon:lemma	ахлах тогооч
01382086-a	mon:lemma	том
01382086-a	mon:def 0	дундажаас дээших хэмжээ, тоо, тоо хэмжээ, хэмжээс, хир хэмжээ
01382086-a	mon:exe 0	том хот
01382086-a	mon:exe 1	том дүн
01382086-a	mon:exe 2	том амбаар
01382086-a	mon:exe 3	том гэр бүл
01382086-a	mon:exe 4	том бизнес
01382086-a	mon:exe 5	том зардал
01382086-a	mon:exe 6	том газар
09963773-n	mon:lemma	торхчин
09963914-n	mon:lemma	зохицуулагч
09963914-n	mon:lemma	зохион байгуулагч
09964202-n	mon:lemma	хоёрдугаар нисгэгч
09964202-n	mon:lemma	туслах нисгэгч
03053474-n	mon:lemma	шийдэм
03053474-n	mon:lemma	бороохой
03053474-n	mon:lemma	манцуу
03053976-n	mon:lemma	люкс вагон
09964411-n	mon:lemma	хий хоосон дууриагч
09964411-n	mon:lemma	сармагчин
09964659-n	mon:lemma	хариуцлагатай нарийн бичгийн дарга
03054311-n	mon:lemma	клубын байр
03054311-n	mon:lemma	клуб
03054311-n	mon:def 0	олон нийтийн клубын эзэмшлийн байшин
01384212-a	mon:lemma	өргөн
01384212-a	mon:lemma	уужим
01384212-a	mon:lemma	уудам
01384081-a	mon:lemma	товойх
01384081-a	mon:lemma	овойх
09965134-n	mon:lemma	эрчүүдийн толгой эргүүлдэг хүүхэн
09965134-n	mon:lemma	сээтэгнүүр
03054901-n	mon:lemma	авцуулах холбоо
01384572-a	mon:lemma	багтаамжтай
01384572-a	mon:lemma	зайтай
03055159-n	mon:lemma	авцуулах холбоо
01385046-a	mon:lemma	гүнзгий
01385046-a	mon:lemma	гүн
09965625-n	mon:lemma	хамтран хариуцагч
03055418-n	mon:lemma	сугавчилдаг цүнх
01385255-a	mon:lemma	асар том
03055857-n	mon:lemma	автомашины гараж
03055857-n	mon:lemma	гараж
03055857-n	mon:def 0	автомашин, автобус, дугуй гэх мэтийг байрлуулах жижигбайгууламж
09965985-n	mon:lemma	задлан шинжээч
09965985-n	mon:lemma	шинжлэгч
01385773-a	mon:lemma	аварга том
01385773-a	mon:lemma	асар том
01386234-a	mon:lemma	том
01386234-a	mon:lemma	цэлгэр
01386234-a	mon:lemma	үлэмж их
01386234-a	mon:lemma	өргөн
01386234-a	mon:lemma	өргөн уудам
01386234-a	mon:lemma	цэлийсэн
01386234-a	mon:lemma	уужим
01386234-a	mon:lemma	асар том
01386234-a	mon:lemma	уудам
01386234-a	mon:lemma	арвин их
01386234-a	mon:lemma	тэнүүн
03056288-n	mon:lemma	нүүрсний агуулах
03056288-n	mon:def 0	нүүрс хадгалах газар
09966554-n	mon:lemma	захидал бичигч
03056368-n	mon:lemma	нүүрсний уурхай
03056368-n	mon:def 0	газрын хөрснөөс нүүрс ухаж авах уурхай
09966710-n	mon:lemma	сэтгүүлч
09966710-n	mon:lemma	сурвалжлагч
01386883-a	mon:lemma	гаргуун
01386883-a	mon:lemma	агуу их
01386883-a	mon:lemma	давамгай
01386883-a	mon:lemma	илүү
01386883-a	mon:lemma	давуу
01386883-a	mon:lemma	томоос том
01386883-a	mon:lemma	гарамгай суут
01386883-a	mon:lemma	гарамгай
01386883-a	mon:lemma	өргөн уудам
01386883-a	mon:lemma	шилдэг
01386538-a	mon:lemma	асар том
01387319-a	mon:lemma	асар
01387319-a	mon:lemma	үлэмж
09967406-n	mon:lemma	космополитик үзэлтэн
09967406-n	mon:lemma	даяар үзэлтэн
01388062-a	mon:lemma	аварга том
01388062-a	mon:lemma	үлэмж
03057021-n	mon:lemma	хувцас
03057021-n	mon:lemma	дээл
01387902-a	mon:lemma	нүсэр
01387902-a	mon:lemma	хөдөлж цөхсөн
01387902-a	mon:lemma	болхи
09967967-n	mon:lemma	хатмран зохиогчид
03057920-n	mon:lemma	өлгүүр
03058726-n	mon:lemma	сүлд тэмдэг
09968845-n	mon:lemma	зөвлөгч
09968845-n	mon:lemma	зөвлөх
03059103-n	mon:lemma	хувцасны өлгүүр
09969218-n	mon:lemma	гүн
03059528-n	mon:lemma	чулуу
01389993-a	mon:lemma	асар том
03059806-n	mon:lemma	аалзны тор
03060294-n	mon:lemma	кокаин
03060599-n	mon:lemma	малгайн тэмдэг
09970192-n	mon:lemma	тагнуул
09970402-n	mon:lemma	гүнгийн авхай
09970402-n	mon:lemma	гүн авхай
03061211-n	mon:lemma	тоглоомон морь
03061211-n	mon:def 0	тоглож наадахад зориулагдсан морь шиг зүйл буюу унахад дайвалздаг модон морь
01391074-a	mon:lemma	асар том
09970699-n	mon:lemma	эх орон нэгтэн
03061345-n	mon:lemma	хөнгөн завь
01391351-a	mon:lemma	жижиг
01391351-a	mon:def 0	дундаж тоо эсвэл хэмжээ эсвэл өргөтгөлөөс доогуур эсвэл хязгаарлагдсан байх
01391351-a	mon:exe 0	жижигхэн унтлагын өрөө
01391351-a	mon:exe 1	жижигхэн байшин
01391351-a	mon:exe 2	жижигхэн машин
01391351-a	mon:exe 3	жижиг бүлэг
03061505-n	mon:lemma	онгоцны экипажийн кабин
01392633-a	mon:lemma	уялдаагүй
01392633-a	mon:lemma	уялдаа холбоогүй
01392249-a	mon:lemma	жижиг
01393024-a	mon:lemma	өсөлт муутай
01393024-a	mon:lemma	давжаа
03062015-n	mon:lemma	гоёлын хувцас
03062122-n	mon:lemma	уулзалтын өрөө
03062245-n	mon:lemma	коктейл холигч
03062461-n	mon:lemma	кодейн
03062461-n	mon:lemma	өвчин намдаах эм
09971839-n	mon:lemma	ордны хүн
01393822-a	mon:lemma	нүдэнд үл үзэгдэх
09972010-n	mon:lemma	үеэл
09972010-n	mon:def 0	аав, ээжийн талын төрсөн ах дүүгийн хүүхэд
09972157-n	mon:lemma	дизайны мэргэжилтэн
09972157-n	mon:lemma	зохион бүтээгч
09972157-n	mon:lemma	загвар зохион бүтээг
09972157-n	mon:lemma	дизайнер
09972661-n	mon:lemma	ковбой
09972946-n	mon:lemma	ковбой
09973072-n	mon:lemma	ковбой
03063968-n	mon:lemma	явган ширээ
03064118-n	mon:lemma	явган ширээний ном
03064350-n	mon:lemma	хайрцаг
03064350-n	mon:def 0	ихэвчлэн үнэт зүйл хадгалах хайрцаг
03064758-n	mon:lemma	авс
03064758-n	mon:def 0	цогцосын булж эсвэл чандарладаг хайрцаг
09974496-n	mon:lemma	гажигтай
09974496-n	mon:lemma	хийтэй амьтан
09974648-n	mon:lemma	гар урлаач
01396628-a	mon:lemma	ёс бус
01396628-a	mon:lemma	зүй бус
01397251-a	mon:lemma	тугалгагүй
03066130-n	mon:lemma	ерөндөг
09976283-n	mon:lemma	хачин жигтэй гажигтай хүг гайхал
01397674-a	mon:lemma	салхи нэвт үлээсэн
01397674-a	mon:lemma	салхи сэнгэнэсэн
09976551-n	mon:lemma	багаж зэвсэг
09976551-n	mon:lemma	мануухай
09976551-n	mon:lemma	бусдын хөл гар бологч
09976551-n	mon:lemma	ажлын багаж
09976728-n	mon:lemma	кредитор
09976728-n	mon:lemma	зээлдүүлэгч
09976728-n	mon:lemma	зээл олгогч
03066743-n	mon:lemma	кокаин
01398199-a	mon:lemma	чанга
03066849-n	mon:lemma	шанаган шүүр
09977326-n	mon:lemma	крикет тоглогч
09977326-n	mon:lemma	крикетчин
03067339-n	mon:lemma	түргэн шингэдэг тос
09977660-n	mon:lemma	гэмт хэрэгтэн
03067518-n	mon:lemma	үрслүүр
03067690-n	mon:lemma	ханиадны эм
01398772-a	mon:lemma	бин битүүл
03068862-n	mon:lemma	зах
03068862-n	mon:lemma	хүзүүн хэсэг
03068862-n	mon:lemma	хувцасны зах
09978889-n	mon:lemma	бэртэнг хүн
09979072-n	mon:lemma	шүүмжлэгч
09979321-n	mon:lemma	шүүмжлэгч
09979589-n	mon:lemma	шүүмжлэгч
03069567-n	mon:lemma	цуглуулгын ховор нандин зүйлс
03069752-n	mon:lemma	коллеж
03069752-n	mon:def 0	дээд боловсролын байгууллага байрладаг барилгын цогцолбор
01400336-a	mon:lemma	салхин талын
01400237-a	mon:lemma	нөмөртэй
09980805-n	mon:lemma	холимог
03070396-n	mon:lemma	чулуун нүүрсний уурхай
01400464-a	mon:lemma	цаг агаарын
09980985-n	mon:lemma	диллер
09981092-n	mon:lemma	хаан хүү
09981183-n	mon:lemma	хаан ширээнд суух гүнж
09981183-n	mon:lemma	сэжабинь
03071021-n	mon:lemma	үнэртэй ус
09981834-n	mon:lemma	шинэ цэрэг
01401734-a	mon:lemma	шүүхээр хянан шийдвэрлэгдэж байгаа
03072201-n	mon:lemma	өнгөт телевиз
01402580-a	mon:lemma	хар бараан
01402580-a	mon:lemma	хар
01402580-a	mon:lemma	бараан
09982760-n	mon:lemma	соёлын атташе
01403012-a	mon:lemma	буруу замаар олсон
03074380-n	mon:lemma	багана
03074380-n	mon:lemma	тулгуур
09983572-n	mon:lemma	сүмийн номлогч
09983572-n	mon:lemma	пастор
09983889-n	mon:lemma	харгалзагч
09983889-n	mon:lemma	сан хөмрөгч
03075097-n	mon:lemma	сам
09984298-n	mon:lemma	эрхлэгч
09984298-n	mon:lemma	үйлчилгээний ажилтан
09984298-n	mon:lemma	хариуцагч
01404702-a	mon:lemma	гаргацтай
09984659-n	mon:lemma	худалдан авагч
09984659-n	mon:lemma	үйлчлүүлэгч
01404898-a	mon:lemma	цэвэрхэн
01404898-a	mon:lemma	цэвэр
01404898-a	mon:lemma	аятайхан
01404898-a	mon:lemma	ариун
01404898-a	mon:lemma	цэмцгэр
01404898-a	mon:lemma	тунгалаг
09985075-n	mon:lemma	үйлчлүүлэгч
01405390-a	mon:lemma	заваан
01405390-a	mon:lemma	муухай
01405390-a	mon:lemma	жигшил төрөм
03076104-n	mon:lemma	удирдлагын төв штаб
03076104-n	mon:def 0	Зэвсэгт хүчнийг удирддан зохион байгуулдаг цэргийн төв штаб
01405214-a	mon:lemma	гаргацгүй
03076708-n	mon:lemma	бараа
03076708-n	mon:def 0	арилжаа наймааны эд зүйл
03077616-n	mon:lemma	нийтийн өрөө
03077616-n	mon:lemma	нийтийн танхим
03077741-n	mon:lemma	холбооны хиймэл дагуул
03077958-n	mon:lemma	харилцаа холбооны тоног төхөөрөмж
03077958-n	mon:lemma	харилцаа холбооны систем
03077958-n	mon:def 0	Мэдээлэл тараахад зориулагдсан физикийн тоног төхөөөрөмжүүдээс бүрдсэн байгууламж
01406418-a	mon:lemma	хуурай
03078506-n	mon:lemma	олон нийтийн төв
03078506-n	mon:def 0	гишүүддээ нийгэм, соёлын үйл ажиллагаа явуулах төв
03078802-n	mon:lemma	хаяа дүүргийн галт тэрэг
09987239-n	mon:lemma	хаан
03078995-n	mon:lemma	пудр
01407816-a	mon:lemma	адгийн
01407816-a	mon:lemma	өчүүхэн
01407816-a	mon:lemma	зэвүүн
03079136-n	mon:lemma	бага оврын машин
03079136-n	mon:def 0	эдийн засагт хэмнэлттэй, жижиг машин
03079230-n	mon:lemma	компакт диск
09988063-n	mon:lemma	аав
09988063-n	mon:def 0	эцэг гэдэг үгийн энгийн найруулга
03079616-n	mon:lemma	эвхдэг шат
09988392-n	mon:lemma	фермийн эээн
03080633-n	mon:lemma	гортиг
03080633-n	mon:lemma	луужин
03081021-n	mon:lemma	үндэс
03081021-n	mon:lemma	суурь
09989045-n	mon:lemma	согоо
03081660-n	mon:lemma	зохиомж
03081660-n	mon:def 0	хэд хэдэн зүйлийг зохион байгуулах замаар бүтсэн нэгдсэн нэг зүйл
09989290-n	mon:lemma	язгууртан авхай
03081859-n	mon:lemma	хуаран
01410036-a	mon:lemma	үзэл бодол нэгтэй
01410036-a	mon:lemma	нэг санаатай
09990415-n	mon:lemma	бүжигчин
01410363-a	mon:lemma	адилгүй
01410363-a	mon:lemma	өөр
01410363-a	mon:lemma	ялгаатай
01410222-a	mon:lemma	энэ маягийн
01410222-a	mon:lemma	энэ төрлийн
01410222-a	mon:lemma	ийм
01410222-a	mon:lemma	тийм
03082450-n	mon:lemma	бигнүүр
03082450-n	mon:lemma	жин
01410606-a	mon:lemma	адил төстэй байх
03082656-n	mon:lemma	чангалуур
03082656-n	mon:lemma	чиг
03082807-n	mon:lemma	шахуурга
03082979-n	mon:lemma	компьютер
03082979-n	mon:lemma	цахим тооцоолуур
01412286-a	mon:lemma	ирээдүйтэй
09991740-n	mon:lemma	нөлөө бүхий өрсөлдөгч
03084647-n	mon:lemma	компьютер график
09991867-n	mon:lemma	хайртай хүн
03085013-n	mon:lemma	компьютерын гар
03085333-n	mon:lemma	цахим сүлжээ
09992538-n	mon:lemma	бараа бологч
09992538-n	mon:lemma	дагалдагч
01413247-a	mon:lemma	магадгүй
01413247-a	mon:lemma	болзошгүй
09992837-n	mon:lemma	охин
09992837-n	mon:def 0	хүнээс төрсөн эмэгтэй хүүхэд
09993040-n	mon:lemma	бэр
09993040-n	mon:def 0	хүүгийн эхнэр
03086580-n	mon:lemma	концертын танхим
03086580-n	mon:def 0	концерт тавигддаг танхим
03087069-n	mon:lemma	бетон зуурагч
09994319-n	mon:lemma	гадуур суудаг эмэгтэй
09994319-n	mon:lemma	гадуур суудаг сурагч охин
03087366-n	mon:lemma	богино фокуст линз
01415021-a	mon:lemma	хэмжээтэй байх
01415021-a	mon:lemma	хязгаарлах
09994673-n	mon:lemma	туслагч
03088164-n	mon:lemma	бэлгэвч
09994943-n	mon:lemma	талийгч
09994943-n	mon:lemma	талийгаач
01415480-a	mon:lemma	давчуу
03088707-n	mon:lemma	удирдаач
01415605-a	mon:lemma	яндашгүй
01415605-a	mon:lemma	хязгааргүй
09995573-n	mon:lemma	өөш
09995573-n	mon:lemma	занга
03089348-n	mon:lemma	конус
03089348-n	mon:def 0	конус хэлбэртэй эд зүйл
09995925-n	mon:lemma	хасагдагч
09995925-n	mon:lemma	хоцрогч
09996039-n	mon:lemma	хасагдагч
09996039-n	mon:lemma	хоцрогч
03089753-n	mon:lemma	хурлын танхим
03089753-n	mon:def 0	хурал, зөвлөгөөн зохион байгуулагддаг төв
03090172-n	mon:lemma	улайх дотор өрөө
09996636-n	mon:lemma	дилер
03090278-n	mon:lemma	өнгөт цаасан ширхэг
09996784-n	mon:lemma	дээд сургуулийн захирал
09996784-n	mon:lemma	сургуулийн захирал
09997068-n	mon:lemma	сургуулийн захирал
09997068-n	mon:lemma	дээд сургуулийн захирал
09997404-n	mon:lemma	мэтгэлцэгч
09997404-n	mon:lemma	хэлэлцэгч
09997622-n	mon:lemma	өртэй хүн
03091374-n	mon:lemma	залгаа
03091374-n	mon:lemma	холбоос
03091374-n	mon:lemma	холболт
03091374-n	mon:lemma	залгуур
